260	867.0000	694.0000	0.0000
261	1087.0000	963.0000	0.0000
262	982.0000	929.0000	0.0000
263	1064.0000	323.0000	0.0000
264	900.0000	701.0000	0.0000
265	1193.0000	369.0000	0.0000
266	700.0000	730.0000	0.0000
267	741.0000	706.0000	0.0000
268	762.0000	732.0000	0.0000
269	762.0000	830.0000	0.0000
270	878.0000	458.0000	0.0000
271	952.0000	766.0000	0.0000
272	938.0000	624.0000	0.0000
273	842.0000	376.0000	0.0000
274	963.0000	627.0000	0.0000
275	979.0000	508.0000	0.0000
276	833.0000	562.0000	0.0000
277	1011.0000	590.0000	0.0000
278	1321.0000	887.0000	0.0000
279	1074.0000	699.0000	0.0000
280	1123.0000	1038.0000	0.0000
281	913.0000	572.0000	0.0000
282	692.0000	747.0000	0.0000
283	645.0000	544.0000	0.0000
284	977.0000	668.0000	0.0000
285	716.0000	170.0000	0.0000
286	771.0000	811.0000	0.0000
287	893.0000	568.0000	0.0000
288	1271.0000	853.0000	0.0000
289	1000.0000	976.0000	0.0000
290	747.0000	696.0000	0.0000
291	1224.0000	335.0000	0.0000
292	637.0000	753.0000	0.0000
293	1058.0000	337.0000	0.0000
294	971.0000	613.0000	0.0000
295	915.0000	588.0000	0.0000
296	956.0000	788.0000	0.0000
297	943.0000	439.0000	0.0000
298	1356.0000	901.0000	0.0000
299	1270.0000	580.0000	0.0000
300	1076.0000	488.0000	0.0000
301	932.0000	268.0000	0.0000
302	694.0000	606.0000	0.0000
303	791.0000	786.0000	0.0000
304	1001.0000	1003.0000	0.0000
305	757.0000	956.0000	0.0000
306	723.0000	887.0000	0.0000
307	853.0000	401.0000	0.0000
308	734.0000	505.0000	0.0000
309	1178.0000	596.0000	0.0000
310	726.0000	559.0000	0.0000
311	1065.0000	594.0000	0.0000
312	948.0000	604.0000	0.0000
313	946.0000	490.0000	0.0000
314	883.0000	750.0000	0.0000
315	1098.0000	460.0000	0.0000
316	1084.0000	473.0000	0.0000
317	830.0000	745.0000	0.0000
318	1154.0000	409.0000	0.0000
319	1059.0000	906.0000	0.0000
320	1131.0000	428.0000	0.0000
321	829.0000	361.0000	0.0000
322	899.0000	603.0000	0.0000
323	778.0000	683.0000	0.0000
324	1071.0000	874.0000	0.0000
325	853.0000	883.0000	0.0000
326	843.0000	728.0000	0.0000
327	948.0000	538.0000	0.0000
328	977.0000	596.0000	0.0000
329	946.0000	619.0000	0.0000
330	937.0000	428.0000	0.0000
331	845.0000	652.0000	0.0000
332	724.0000	607.0000	0.0000
333	995.0000	486.0000	0.0000
334	1053.0000	359.0000	0.0000
335	913.0000	618.0000	0.0000
336	884.0000	771.0000	0.0000
337	765.0000	689.0000	0.0000
338	1100.0000	726.0000	0.0000
339	1285.0000	866.0000	0.0000
340	1005.0000	635.0000	0.0000
341	849.0000	900.0000	0.0000
342	744.0000	486.0000	0.0000
343	1259.0000	852.0000	0.0000
344	768.0000	990.0000	0.0000
345	709.0000	720.0000	0.0000
346	1013.0000	534.0000	0.0000
347	990.0000	560.0000	0.0000
348	959.0000	771.0000	0.0000
349	1246.0000	843.0000	0.0000
350	967.0000	861.0000	0.0000
351	886.0000	732.0000	0.0000
352	721.0000	537.0000	0.0000
353	824.0000	582.0000	0.0000
354	947.0000	520.0000	0.0000
355	1053.0000	894.0000	0.0000
356	967.0000	560.0000	0.0000
357	1062.0000	492.0000	0.0000
358	1163.0000	395.0000	0.0000
359	930.0000	631.0000	0.0000
360	1043.0000	516.0000	0.0000
361	803.0000	613.0000	0.0000
362	831.0000	658.0000	0.0000
363	857.0000	611.0000	0.0000
364	900.0000	587.0000	0.0000
365	1370.0000	909.0000	0.0000
366	669.0000	730.0000	0.0000
367	1055.0000	710.0000	0.0000
368	771.0000	606.0000	0.0000
369	945.0000	574.0000	0.0000
370	869.0000	812.0000	0.0000
371	750.0000	606.0000	0.0000
372	887.0000	702.0000	0.0000
373	773.0000	570.0000	0.0000
374	1143.0000	419.0000	0.0000
375	1300.0000	869.0000	0.0000
376	778.0000	777.0000	0.0000
377	952.0000	702.0000	0.0000
378	1045.0000	951.0000	0.0000
379	1053.0000	508.0000	0.0000
380	769.0000	744.0000	0.0000
381	938.0000	463.0000	0.0000
382	939.0000	323.0000	0.0000
383	942.0000	412.0000	0.0000
384	894.0000	482.0000	0.0000
385	778.0000	554.0000	0.0000
386	1262.0000	582.0000	0.0000
387	824.0000	347.0000	0.0000
388	1076.0000	959.0000	0.0000
389	801.0000	584.0000	0.0000
390	834.0000	605.0000	0.0000
391	1147.0000	1017.0000	0.0000
392	814.0000	612.0000	0.0000
393	1238.0000	870.0000	0.0000
394	941.0000	387.0000	0.0000
395	786.0000	574.0000	0.0000
396	1116.0000	1013.0000	0.0000
397	785.0000	1028.0000	0.0000
398	823.0000	756.0000	0.0000
399	811.0000	314.0000	0.0000
400	938.0000	447.0000	0.0000
401	1047.0000	375.0000	0.0000
402	1030.0000	399.0000	0.0000
403	939.0000	343.0000	0.0000
404	845.0000	584.0000	0.0000
405	1199.0000	596.0000	0.0000
406	852.0000	705.0000	0.0000
407	1006.0000	450.0000	0.0000
408	785.0000	606.0000	0.0000
409	873.0000	795.0000	0.0000
410	1022.0000	1044.0000	0.0000
411	1171.0000	353.0000	0.0000
412	1048.0000	594.0000	0.0000
413	803.0000	293.0000	0.0000
414	753.0000	543.0000	0.0000
415	862.0000	585.0000	0.0000
416	1010.0000	1008.0000	0.0000
417	1055.0000	268.0000	0.0000
418	1185.0000	376.0000	0.0000
419	1099.0000	978.0000	0.0000
420	659.0000	776.0000	0.0000
421	811.0000	1044.0000	0.0000
422	745.0000	678.0000	0.0000
423	912.0000	664.0000	0.0000
424	791.0000	740.0000	0.0000
425	727.0000	545.0000	0.0000
426	1131.0000	583.0000	0.0000
427	1110.0000	642.0000	0.0000
428	696.0000	493.0000	0.0000
429	1199.0000	556.0000	0.0000
430	871.0000	637.0000	0.0000
431	1392.0000	919.0000	0.0000
432	678.0000	654.0000	0.0000
433	680.0000	821.0000	0.0000
434	711.0000	802.0000	0.0000
435	788.0000	241.0000	0.0000
436	819.0000	437.0000	0.0000
437	856.0000	507.0000	0.0000
438	1031.0000	465.0000	0.0000
439	1051.0000	787.0000	0.0000
440	1085.0000	532.0000	0.0000
441	1117.0000	485.0000	0.0000
442	1120.0000	816.0000	0.0000
443	1167.0000	671.0000	0.0000
444	1232.0000	381.0000	0.0000
445	1240.0000	958.0000	0.0000
446	1273.0000	693.0000	0.0000
447	1124.0000	720.0000	0.0000
448	801.0000	408.0000	0.0000
449	779.0000	451.0000	0.0000
450	1300.0000	573.0000	0.0000
451	789.0000	995.0000	0.0000
452	1379.0000	320.0000	0.0000
453	1201.0000	574.0000	0.0000
454	704.0000	548.0000	0.0000
455	673.0000	714.0000	0.0000
456	1213.0000	301.0000	0.0000
457	801.0000	556.0000	0.0000
458	1077.0000	505.0000	0.0000
459	707.0000	482.0000	0.0000
460	970.0000	653.0000	0.0000
461	748.0000	841.0000	0.0000
462	1056.0000	387.0000	0.0000
463	1325.0000	314.0000	0.0000
464	768.0000	189.0000	0.0000
465	1086.0000	931.0000	0.0000
466	1116.0000	630.0000	0.0000
467	1108.0000	1003.0000	0.0000
468	1039.0000	393.0000	0.0000
469	840.0000	387.0000	0.0000
470	790.0000	1040.0000	0.0000
471	1238.0000	318.0000	0.0000
472	1082.0000	290.0000	0.0000
473	752.0000	570.0000	0.0000
474	741.0000	530.0000	0.0000
475	818.0000	204.0000	0.0000
476	1096.0000	582.0000	0.0000
477	938.0000	301.0000	0.0000
478	865.0000	431.0000	0.0000
479	942.0000	479.0000	0.0000
480	1314.0000	313.0000	0.0000
481	1013.0000	635.0000	0.0000
482	773.0000	1000.0000	0.0000
483	917.0000	654.0000	0.0000
484	935.0000	251.0000	0.0000
485	1136.0000	284.0000	0.0000
486	1147.0000	753.0000	0.0000
487	803.0000	282.0000	0.0000
488	1217.0000	817.0000	0.0000
489	1039.0000	861.0000	0.0000
490	1064.0000	270.0000	0.0000
491	1030.0000	520.0000	0.0000
492	799.0000	683.0000	0.0000
493	1227.0000	301.0000	0.0000
494	693.0000	837.0000	0.0000
495	960.0000	797.0000	0.0000
496	936.0000	405.0000	0.0000
497	656.0000	746.0000	0.0000
